timestamp; size; id; type
1564730208,112154; 129;0 ;NetPacket
1564730208,197776; 40;0 ;NetPacket
1564730211,671617; 204;0 ;NetPacket
1564730211,672334; 140;0 ;NetPacket
1564730211,673805; 204;0 ;NetPacket
1564730211,683018; 140;0 ;NetPacket
1564730211,683836; 156;0 ;NetPacket
1564730211,684239; 140;0 ;NetPacket
1564730211,68495; 140;0 ;NetPacket
1564730211,685793; 140;0 ;NetPacket
1564730211,686591; 140;0 ;NetPacket
1564730211,68735; 140;0 ;NetPacket
1564730211,688207; 140;0 ;NetPacket
1564730211,688833; 172;0 ;NetPacket
1564730211,68946; 140;0 ;NetPacket
1564730211,702947; 140;0 ;NetPacket
1564730211,704021; 140;0 ;NetPacket
1564730211,704905; 140;0 ;NetPacket
1564730211,705477; 140;0 ;NetPacket
1564730211,706371; 140;0 ;NetPacket
1564730211,707335; 140;0 ;NetPacket
1564730211,707724; 140;0 ;NetPacket
1564730211,708347; 140;0 ;NetPacket
1564730211,709145; 140;0 ;NetPacket
1564730211,709713; 172;0 ;NetPacket
1564730211,71362; 140;0 ;NetPacket
1564730211,714175; 156;0 ;NetPacket
1564730211,714335; 140;0 ;NetPacket
1564730211,764653; 40;0 ;NetPacket
1564730211,764728; 40;0 ;NetPacket
1564730211,76476; 40;0 ;NetPacket
1564730211,76925; 40;0 ;NetPacket
1564730211,769321; 40;0 ;NetPacket
1564730211,769364; 40;0 ;NetPacket
1564730211,769397; 40;0 ;NetPacket
1564730211,788821; 40;0 ;NetPacket
1564730211,803751; 40;0 ;NetPacket
1564730211,833528; 40;0 ;NetPacket
1564730211,836036; 129;0 ;NetPacket
1564730211,885251; 40;0 ;NetPacket
1564730222,098292; 129;0 ;NetPacket
1564730253,098625; 129;0 ;NetPacket
1564730253,184025; 40;0 ;NetPacket
1564730272,098985; 129;0 ;NetPacket
1564730272,184354; 40;0 ;NetPacket
1564730273,186155; 193;0 ;NetPacket
1564730273,290634; 40;0 ;NetPacket
1564730283,098413; 129;0 ;NetPacket
1564730317,116299; 129;0 ;NetPacket
1564730317,201567; 40;0 ;NetPacket
1564730333,098688; 129;0 ;NetPacket
1564730333,18394; 40;0 ;NetPacket
1564730377,201971; 40;0 ;NetPacket
1564730377,204138; 60;0 ;NetPacket
1564730377,289171; 40;0 ;NetPacket
1564730377,28961; 145;0 ;NetPacket
1564730377,385988; 40;0 ;NetPacket
1564730377,387689; 129;0 ;NetPacket
1564730377,513785; 40;0 ;NetPacket
1564730416,664919; 40;0 ;NetPacket
1564730416,665057; 40;0 ;NetPacket
1564730416,665081; 40;0 ;NetPacket
1564730416,665108; 40;0 ;NetPacket
1564730416,66513; 40;0 ;NetPacket
1564730416,665265; 40;0 ;NetPacket
1564730416,672475; 40;0 ;NetPacket
1564730416,672536; 40;0 ;NetPacket
1564730419,22126; 40;0 ;NetPacket
1564730419,221315; 40;0 ;NetPacket
1564730419,221488; 40;0 ;NetPacket
1564730419,221525; 40;0 ;NetPacket
1564730419,221551; 40;0 ;NetPacket
1564730419,278239; 60;0 ;NetPacket
1564730419,364053; 40;0 ;NetPacket
1564730419,364138; 145;0 ;NetPacket
1564730419,45099; 40;0 ;NetPacket
1564730419,452843; 241;0 ;NetPacket
1564730419,546121; 40;0 ;NetPacket
1564730419,546252; 40;0 ;NetPacket
1564730419,546308; 40;0 ;NetPacket
1564730419,546379; 40;0 ;NetPacket
1564730419,589763; 40;0 ;NetPacket
1564730419,631744; 40;0 ;NetPacket
1564730419,631776; 40;0 ;NetPacket
1564730419,631792; 40;0 ;NetPacket
1564730419,631804; 40;0 ;NetPacket
1564730419,631817; 40;0 ;NetPacket
1564730419,631832; 40;0 ;NetPacket
1564730419,63203; 40;0 ;NetPacket
1564730419,632504; 129;0 ;NetPacket
1564730419,95849; 40;0 ;NetPacket
1564730419,958609; 40;0 ;NetPacket
1564730420,686182; 40;0 ;NetPacket
1564730420,686215; 40;0 ;NetPacket
1564730421,818666; 40;0 ;NetPacket
1564730421,818776; 40;0 ;NetPacket
1564730422,099088; 241;0 ;NetPacket
1564730422,184297; 40;0 ;NetPacket
1564730422,575578; 40;0 ;NetPacket
1564730422,575615; 40;0 ;NetPacket
1564730425,275513; 40;0 ;NetPacket
1564730425,275623; 40;0 ;NetPacket
1564730425,326671; 177;0 ;NetPacket
1564730425,425511; 40;0 ;NetPacket
1564730425,425554; 40;0 ;NetPacket
1564730425,425571; 40;0 ;NetPacket
1564730425,425588; 40;0 ;NetPacket
1564730425,425604; 40;0 ;NetPacket
1564730425,511208; 40;0 ;NetPacket
1564730425,511263; 40;0 ;NetPacket
1564730425,511771; 129;0 ;NetPacket
1564730426,673126; 145;0 ;NetPacket
1564730426,974032; 40;0 ;NetPacket
1564730426,974073; 40;0 ;NetPacket
1564730426,974293; 129;0 ;NetPacket
1564730428,86023; 40;0 ;NetPacket
1564730428,901645; 40;0 ;NetPacket
1564730429,608192; 40;0 ;NetPacket
1564730429,608243; 40;0 ;NetPacket
1564730439,097772; 145;0 ;NetPacket
1564730440,513857; 40;0 ;NetPacket
1564730440,600445; 40;0 ;NetPacket
1564730444,3433; 40;0 ;NetPacket
1564730444,343402; 40;0 ;NetPacket
1564730444,343608; 129;0 ;NetPacket
1564730444,394933; 60;0 ;NetPacket
1564730444,4793; 40;0 ;NetPacket
1564730444,479504; 145;0 ;NetPacket
1564730444,564561; 40;0 ;NetPacket
1564730444,564985; 241;0 ;NetPacket
1564730444,659908; 40;0 ;NetPacket
1564730444,660042; 40;0 ;NetPacket
1564730444,660061; 40;0 ;NetPacket
1564730444,660121; 40;0 ;NetPacket
1564730444,660517; 129;0 ;NetPacket
1564730447,900732; 40;0 ;NetPacket
1564730447,941656; 40;0 ;NetPacket
1564730447,952572; 177;0 ;NetPacket
1564730448,055873; 40;0 ;NetPacket
1564730448,055897; 40;0 ;NetPacket
1564730448,056164; 129;0 ;NetPacket
1564730449,577414; 40;0 ;NetPacket
1564730449,577586; 40;0 ;NetPacket
1564730458,098986; 193;0 ;NetPacket
1564730458,183987; 40;0 ;NetPacket
1564730463,098274; 40;0 ;NetPacket
1564730463,183234; 40;0 ;NetPacket
1564730503,123591; 129;0 ;NetPacket
1564730503,215545; 40;0 ;NetPacket
1564730503,216383; 145;0 ;NetPacket
1564730504,21787; 145;0 ;NetPacket
1564730504,218469; 129;0 ;NetPacket
1564730504,357776; 40;0 ;NetPacket
1564730504,416178; 40;0 ;NetPacket
1564730504,418427; 225;0 ;NetPacket
1564730504,51809; 40;0 ;NetPacket
1564730514,098516; 129;0 ;NetPacket
1564730548,116338; 129;0 ;NetPacket
1564730548,202217; 145;0 ;NetPacket
1564730593,099369; 129;0 ;NetPacket
1564730593,225775; 40;0 ;NetPacket
1564730594,186608; 193;0 ;NetPacket
1564730594,288961; 40;0 ;NetPacket
1564730604,098196; 129;0 ;NetPacket
1564730638,13223; 129;0 ;NetPacket
1564730638,217754; 40;0 ;NetPacket
1564730653,184984; 40;0 ;NetPacket
1564730653,187094; 60;0 ;NetPacket
1564730653,272085; 40;0 ;NetPacket
1564730653,272568; 145;0 ;NetPacket
1564730653,362509; 40;0 ;NetPacket
1564730653,363123; 129;0 ;NetPacket
1564730653,448835; 161;0 ;NetPacket
1564730654,517787; 129;0 ;NetPacket
1564730654,518476; 145;0 ;NetPacket
1564730654,518921; 145;0 ;NetPacket
1564730654,653877; 40;0 ;NetPacket
1564730654,698333; 40;0 ;NetPacket
1564730654,699194; 241;0 ;NetPacket
1564730654,841788; 40;0 ;NetPacket
1564730662,32297; 40;0 ;NetPacket
1564730662,323088; 40;0 ;NetPacket
1564730662,323332; 40;0 ;NetPacket
1564730662,323405; 40;0 ;NetPacket
1564730662,323661; 40;0 ;NetPacket
1564730664,698361; 145;0 ;NetPacket
1564730666,47587; 40;0 ;NetPacket
1564730666,475999; 40;0 ;NetPacket
1564730666,476835; 129;0 ;NetPacket
1564730671,516756; 40;0 ;NetPacket
1564730671,553785; 40;0 ;NetPacket
1564730676,092783; 40;0 ;NetPacket
1564730676,092891; 40;0 ;NetPacket
1564730680,312848; 40;0 ;NetPacket
1564730680,312985; 40;0 ;NetPacket
1564730681,498536; 145;0 ;NetPacket
1564730693,197629; 177;0 ;NetPacket
1564730693,282642; 40;0 ;NetPacket
1564730693,288579; 40;0 ;NetPacket
1564730695,201328; 177;0 ;NetPacket
1564730695,292644; 40;0 ;NetPacket
1564730705,098952; 129;0 ;NetPacket
1564730738,103145; 129;0 ;NetPacket
1564730738,188483; 40;0 ;NetPacket
1564730738,189323; 145;0 ;NetPacket
1564730739,19084; 129;0 ;NetPacket
1564730739,333612; 40;0 ;NetPacket
1564730745,001804; 40;0 ;NetPacket
1564730745,002086; 40;0 ;NetPacket
1564730749,098668; 145;0 ;NetPacket
1564730783,118174; 129;0 ;NetPacket
1564730783,203493; 40;0 ;NetPacket
1564730783,204173; 129;0 ;NetPacket
1564730828,111631; 129;0 ;NetPacket
1564730828,19706; 40;0 ;NetPacket
1564730838,09856; 145;0 ;NetPacket
1564730873,105872; 129;0 ;NetPacket
1564730873,191792; 129;0 ;NetPacket
1564730918,101038; 129;0 ;NetPacket
1564730918,229653; 40;0 ;NetPacket
1564730933,09908; 129;0 ;NetPacket
1564730933,184602; 40;0 ;NetPacket
1564730933,184736; 40;0 ;NetPacket
1564730933,184801; 40;0 ;NetPacket
1564730933,20567; 60;0 ;NetPacket
1564730933,250347; 60;0 ;NetPacket
1564730933,290592; 40;0 ;NetPacket
1564730933,291019; 145;0 ;NetPacket
1564730933,336374; 40;0 ;NetPacket
1564730933,336571; 145;0 ;NetPacket
1564730933,376153; 40;0 ;NetPacket
1564730933,377308; 241;0 ;NetPacket
1564730933,423353; 40;0 ;NetPacket
1564730933,425193; 321;0 ;NetPacket
1564730933,505722; 40;0 ;NetPacket
1564730933,507031; 40;0 ;NetPacket
1564730933,507177; 40;0 ;NetPacket
1564730933,507282; 40;0 ;NetPacket
1564730933,507374; 40;0 ;NetPacket
1564730933,50746; 40;0 ;NetPacket
1564730933,507546; 40;0 ;NetPacket
1564730933,507628; 40;0 ;NetPacket
1564730933,507709; 40;0 ;NetPacket
1564730933,519355; 40;0 ;NetPacket
1564730933,519774; 40;0 ;NetPacket
1564730933,520333; 40;0 ;NetPacket
1564730933,521547; 145;0 ;NetPacket
1564730943,098902; 145;0 ;NetPacket
1564730943,099655; 145;0 ;NetPacket
1564730943,18414; 40;0 ;NetPacket
1564730943,184931; 40;0 ;NetPacket
1564730948,522062; 40;0 ;NetPacket
1564730948,522909; 40;0 ;NetPacket
1564730948,607832; 40;0 ;NetPacket
1564730948,608441; 40;0 ;NetPacket
1564730978,120239; 129;0 ;NetPacket
1564730978,205311; 40;0 ;NetPacket
1564730993,098066; 129;0 ;NetPacket
1564730993,183445; 40;0 ;NetPacket
1564730993,183583; 40;0 ;NetPacket
1564730993,183683; 40;0 ;NetPacket
1564730993,18375; 40;0 ;NetPacket
1564730993,205434; 60;0 ;NetPacket
1564730993,207111; 60;0 ;NetPacket
1564730993,290384; 40;0 ;NetPacket
1564730993,290793; 145;0 ;NetPacket
1564730993,291754; 40;0 ;NetPacket
1564730993,292067; 145;0 ;NetPacket
1564730993,375772; 40;0 ;NetPacket
1564730993,376393; 241;0 ;NetPacket
1564730993,37662; 40;0 ;NetPacket
1564730993,377078; 321;0 ;NetPacket
1564730993,466448; 40;0 ;NetPacket
1564730993,46747; 40;0 ;NetPacket
1564730993,467564; 40;0 ;NetPacket
1564730993,469096; 145;0 ;NetPacket
1564730993,509875; 40;0 ;NetPacket
1564731003,098634; 161;0 ;NetPacket
1564731003,099286; 145;0 ;NetPacket
1564731008,471129; 40;0 ;NetPacket
1564731008,472084; 40;0 ;NetPacket
1564731008,556183; 40;0 ;NetPacket
1564731008,556937; 40;0 ;NetPacket
1564731038,098791; 129;0 ;NetPacket
1564731038,190081; 40;0 ;NetPacket
1564731038,190211; 40;0 ;NetPacket
1564731038,190275; 40;0 ;NetPacket
1564731038,190339; 40;0 ;NetPacket
1564731038,191466; 177;0 ;NetPacket
1564731038,207916; 60;0 ;NetPacket
1564731038,294172; 40;0 ;NetPacket
1564731038,294388; 145;0 ;NetPacket
1564731038,381023; 40;0 ;NetPacket
1564731038,3819; 305;0 ;NetPacket
1564731038,47474; 40;0 ;NetPacket
1564731038,475109; 40;0 ;NetPacket
1564731038,475188; 40;0 ;NetPacket
1564731038,475463; 40;0 ;NetPacket
1564731038,517772; 40;0 ;NetPacket
1564731038,560733; 40;0 ;NetPacket
1564731038,560862; 40;0 ;NetPacket
1564731038,560937; 40;0 ;NetPacket
1564731038,560999; 40;0 ;NetPacket
1564731038,561063; 40;0 ;NetPacket
1564731038,561145; 40;0 ;NetPacket
1564731038,561206; 40;0 ;NetPacket
1564731038,561264; 40;0 ;NetPacket
1564731038,561319; 40;0 ;NetPacket
1564731038,561379; 40;0 ;NetPacket
1564731038,561437; 40;0 ;NetPacket
1564731038,56149; 40;0 ;NetPacket
1564731038,561551; 40;0 ;NetPacket
1564731038,567569; 145;0 ;NetPacket
1564731039,193965; 129;0 ;NetPacket
1564731039,315195; 40;0 ;NetPacket
1564731039,316678; 209;0 ;NetPacket
1564731039,374314; 60;0 ;NetPacket
1564731039,374714; 60;0 ;NetPacket
1564731039,41145; 40;0 ;NetPacket
1564731039,411573; 40;0 ;NetPacket
1564731039,412034; 145;0 ;NetPacket
1564731039,412266; 145;0 ;NetPacket
1564731039,448879; 40;0 ;NetPacket
1564731039,448934; 40;0 ;NetPacket
1564731039,449201; 40;0 ;NetPacket
1564731039,449643; 40;0 ;NetPacket
1564731039,450201; 241;0 ;NetPacket
1564731039,491945; 40;0 ;NetPacket
1564731039,492099; 40;0 ;NetPacket
1564731039,49212; 40;0 ;NetPacket
1564731039,492194; 40;0 ;NetPacket
1564731039,528685; 40;0 ;NetPacket
1564731039,528813; 40;0 ;NetPacket
1564731039,528884; 40;0 ;NetPacket
1564731039,532855; 129;0 ;NetPacket
1564731049,098959; 129;0 ;NetPacket
1564731053,568543; 40;0 ;NetPacket
1564731053,655334; 40;0 ;NetPacket
1564731054,5333; 40;0 ;NetPacket
1564731054,570492; 40;0 ;NetPacket
1564731083,012181; 1500;0 ;NetPacket
1564731083,012232; 1500;0 ;NetPacket
1564731083,012257; 1500;0 ;NetPacket
1564731083,012281; 1500;0 ;NetPacket
1564731083,012347; 1500;0 ;NetPacket
1564731083,012409; 1500;0 ;NetPacket
1564731083,012443; 1500;0 ;NetPacket
1564731083,012468; 1500;0 ;NetPacket
1564731083,012501; 1500;0 ;NetPacket
1564731083,012534; 1500;0 ;NetPacket
1564731083,012566; 1500;0 ;NetPacket
1564731083,012599; 1500;0 ;NetPacket
1564731083,01264; 1500;0 ;NetPacket
1564731083,012682; 1500;0 ;NetPacket
1564731083,012721; 1500;0 ;NetPacket
1564731083,012756; 1500;0 ;NetPacket
1564731083,012789; 1500;0 ;NetPacket
1564731083,012821; 1500;0 ;NetPacket
1564731083,012881; 1500;0 ;NetPacket
1564731083,012926; 1500;0 ;NetPacket
1564731083,012958; 1500;0 ;NetPacket
1564731083,01299; 1500;0 ;NetPacket
1564731083,013021; 1500;0 ;NetPacket
1564731083,013081; 1500;0 ;NetPacket
1564731083,013112; 1500;0 ;NetPacket
1564731083,013144; 1500;0 ;NetPacket
1564731083,013177; 1500;0 ;NetPacket
1564731083,013208; 1500;0 ;NetPacket
1564731083,01324; 1500;0 ;NetPacket
1564731083,013271; 1500;0 ;NetPacket
1564731083,013303; 1500;0 ;NetPacket
1564731083,013335; 1500;0 ;NetPacket
1564731083,013367; 1500;0 ;NetPacket
1564731083,013398; 1500;0 ;NetPacket
1564731083,013431; 1500;0 ;NetPacket
1564731083,013462; 1500;0 ;NetPacket
1564731083,013495; 1500;0 ;NetPacket
1564731083,013546; 1500;0 ;NetPacket
1564731083,013594; 1500;0 ;NetPacket
1564731083,013628; 1500;0 ;NetPacket
1564731083,01366; 1500;0 ;NetPacket
1564731083,013691; 1500;0 ;NetPacket
1564731083,013723; 1500;0 ;NetPacket
1564731083,013755; 1500;0 ;NetPacket
1564731083,013816; 1500;0 ;NetPacket
1564731083,013853; 1500;0 ;NetPacket
1564731083,013885; 1500;0 ;NetPacket
1564731083,013918; 1500;0 ;NetPacket
1564731083,01395; 1500;0 ;NetPacket
1564731083,013983; 1500;0 ;NetPacket
1564731083,014014; 1500;0 ;NetPacket
1564731083,014046; 1500;0 ;NetPacket
1564731083,014078; 1500;0 ;NetPacket
1564731083,014109; 1500;0 ;NetPacket
1564731083,014142; 1500;0 ;NetPacket
1564731083,014175; 1500;0 ;NetPacket
1564731083,014206; 1500;0 ;NetPacket
1564731083,014238; 1500;0 ;NetPacket
1564731083,014269; 1500;0 ;NetPacket
1564731083,014301; 1500;0 ;NetPacket
1564731083,014333; 1500;0 ;NetPacket
1564731083,014366; 1240;0 ;NetPacket
1564731083,01553; 236;0 ;NetPacket
1564731083,016585; 204;0 ;NetPacket
1564731083,017239; 140;0 ;NetPacket
1564731083,017641; 140;0 ;NetPacket
1564731083,018336; 140;0 ;NetPacket
1564731083,019419; 140;0 ;NetPacket
1564731083,020318; 140;0 ;NetPacket
1564731083,021106; 140;0 ;NetPacket
1564731083,021965; 140;0 ;NetPacket
1564731083,022864; 140;0 ;NetPacket
1564731083,023518; 140;0 ;NetPacket
1564731083,024299; 140;0 ;NetPacket
1564731083,02503; 140;0 ;NetPacket
1564731083,02575; 140;0 ;NetPacket
1564731083,026404; 140;0 ;NetPacket
1564731083,027026; 140;0 ;NetPacket
1564731083,027923; 140;0 ;NetPacket
1564731083,028929; 140;0 ;NetPacket
1564731083,029817; 172;0 ;NetPacket
1564731083,030509; 172;0 ;NetPacket
1564731083,031325; 156;0 ;NetPacket
1564731083,031686; 140;0 ;NetPacket
1564731083,032032; 140;0 ;NetPacket
1564731083,032414; 140;0 ;NetPacket
1564731083,032766; 140;0 ;NetPacket
1564731083,033567; 140;0 ;NetPacket
1564731083,034121; 156;0 ;NetPacket
1564731083,034243; 140;0 ;NetPacket
1564731083,130329; 129;0 ;NetPacket
1564731083,215112; 40;0 ;NetPacket
1564731083,215474; 40;0 ;NetPacket
1564731083,215519; 40;0 ;NetPacket
1564731083,215559; 40;0 ;NetPacket
1564731083,215596; 40;0 ;NetPacket
1564731083,215627; 40;0 ;NetPacket
1564731083,215656; 40;0 ;NetPacket
1564731083,215684; 40;0 ;NetPacket
1564731083,215724; 40;0 ;NetPacket
1564731083,21921; 129;0 ;NetPacket
1564731083,270199; 40;0 ;NetPacket
1564731083,270235; 40;0 ;NetPacket
1564731083,27029; 40;0 ;NetPacket
1564731083,270316; 40;0 ;NetPacket
1564731083,270342; 40;0 ;NetPacket
1564731083,270352; 40;0 ;NetPacket
1564731083,270364; 40;0 ;NetPacket
1564731083,270376; 40;0 ;NetPacket
1564731083,270388; 40;0 ;NetPacket
1564731083,354776; 40;0 ;NetPacket
1564731083,35481; 40;0 ;NetPacket
1564731083,354825; 40;0 ;NetPacket
1564731083,354838; 40;0 ;NetPacket
1564731083,354852; 40;0 ;NetPacket
1564731083,354865; 40;0 ;NetPacket
1564731083,354878; 40;0 ;NetPacket
1564731083,354892; 40;0 ;NetPacket
1564731083,354906; 40;0 ;NetPacket
1564731083,35492; 40;0 ;NetPacket
1564731083,362817; 236;0 ;NetPacket
1564731083,362986; 332;0 ;NetPacket
1564731083,581402; 40;0 ;NetPacket
1564731083,589178; 40;0 ;NetPacket
1564731091,567167; 204;0 ;NetPacket
1564731091,568202; 140;0 ;NetPacket
1564731091,654207; 40;0 ;NetPacket
1564731091,691665; 40;0 ;NetPacket
1564731091,739134; 40;0 ;NetPacket
1564731093,573548; 161;0 ;NetPacket
1564731128,110414; 129;0 ;NetPacket
1564731128,195662; 40;0 ;NetPacket
1564731128,195789; 40;0 ;NetPacket
1564731128,19655; 129;0 ;NetPacket
1564731129,198123; 129;0 ;NetPacket
1564731129,35379; 40;0 ;NetPacket
1564731139,100078; 129;0 ;NetPacket
1564731171,277579; 40;0 ;NetPacket
1564731171,277967; 40;0 ;NetPacket
1564731171,278057; 40;0 ;NetPacket
1564731171,278126; 40;0 ;NetPacket
1564731171,278186; 40;0 ;NetPacket
1564731171,278277; 40;0 ;NetPacket
1564731171,278347; 40;0 ;NetPacket
1564731171,278405; 40;0 ;NetPacket
1564731171,278466; 40;0 ;NetPacket
1564731171,278528; 40;0 ;NetPacket
1564731171,27858; 40;0 ;NetPacket
1564731171,278638; 40;0 ;NetPacket
1564731171,278692; 40;0 ;NetPacket
1564731171,278747; 40;0 ;NetPacket
1564731171,278816; 40;0 ;NetPacket
1564731171,278875; 40;0 ;NetPacket
1564731171,28088; 225;0 ;NetPacket
1564731171,414088; 40;0 ;NetPacket
1564731172,282581; 129;0 ;NetPacket
1564731172,283022; 145;0 ;NetPacket
1564731172,38017; 40;0 ;NetPacket
1564731172,480693; 40;0 ;NetPacket
1564731172,482219; 209;0 ;NetPacket
1564731172,625747; 40;0 ;NetPacket
1564731182,098654; 129;0 ;NetPacket
1564731216,110473; 129;0 ;NetPacket
1564731216,195934; 40;0 ;NetPacket
1564731216,196674; 145;0 ;NetPacket
1564731217,198237; 129;0 ;NetPacket
1564731217,199159; 145;0 ;NetPacket
1564731217,333898; 40;0 ;NetPacket
1564731217,374205; 40;0 ;NetPacket
1564731217,374994; 209;0 ;NetPacket
1564731217,517937; 40;0 ;NetPacket
1564731227,098251; 129;0 ;NetPacket
1564731227,183495; 40;0 ;NetPacket
1564731227,476547; 129;0 ;NetPacket
1564731250,593447; 40;0 ;NetPacket
1564731250,594262; 40;0 ;NetPacket
1564731250,594879; 193;0 ;NetPacket
1564731250,721807; 40;0 ;NetPacket
1564731255,662103; 40;0 ;NetPacket
1564731255,662481; 40;0 ;NetPacket
1564731260,790711; 40;0 ;NetPacket
1564731260,790821; 40;0 ;NetPacket
1564731265,673741; 145;0 ;NetPacket
1564731295,11676; 129;0 ;NetPacket
1564731295,207449; 40;0 ;NetPacket
1564731310,680166; 40;0 ;NetPacket
1564731310,682199; 60;0 ;NetPacket
1564731310,772141; 40;0 ;NetPacket
1564731310,772609; 145;0 ;NetPacket
1564731310,874194; 40;0 ;NetPacket
1564731310,875834; 129;0 ;NetPacket
1564731310,971432; 40;0 ;NetPacket
1564731310,97244; 161;0 ;NetPacket
1564731356,10356; 129;0 ;NetPacket
1564731356,23777; 40;0 ;NetPacket
1564731371,10178; 129;0 ;NetPacket
1564731371,192019; 40;0 ;NetPacket
1564731416,10352; 129;0 ;NetPacket
1564731416,193633; 40;0 ;NetPacket
1564731426,098648; 129;0 ;NetPacket
1564731426,188765; 40;0 ;NetPacket
1564731426,19665; 129;0 ;NetPacket
1564731461,120233; 129;0 ;NetPacket
1564731461,253735; 40;0 ;NetPacket
1564731486,098495; 129;0 ;NetPacket
1564731486,188976; 40;0 ;NetPacket
1564731531,135852; 129;0 ;NetPacket
1564731531,229501; 40;0 ;NetPacket
1564731576,120067; 129;0 ;NetPacket
1564731576,210168; 40;0 ;NetPacket
1564731586,098558; 145;0 ;NetPacket
1564731621,104439; 129;0 ;NetPacket
1564731621,194066; 40;0 ;NetPacket
1564731636,098115; 129;0 ;NetPacket
1564731636,188567; 40;0 ;NetPacket
1564731636,188695; 40;0 ;NetPacket
1564731637,215914; 225;0 ;NetPacket
1564731637,21659; 145;0 ;NetPacket
1564731637,317942; 40;0 ;NetPacket
1564731637,414838; 40;0 ;NetPacket
1564731637,415576; 209;0 ;NetPacket
1564731637,565905; 40;0 ;NetPacket
1564731639,283399; 40;0 ;NetPacket
1564731639,283732; 40;0 ;NetPacket
1564731639,283808; 40;0 ;NetPacket
1564731639,283867; 40;0 ;NetPacket
1564731639,284146; 40;0 ;NetPacket
1564731639,284212; 40;0 ;NetPacket
1564731643,216895; 40;0 ;NetPacket
1564731643,21855; 40;0 ;NetPacket
1564731646,965868; 40;0 ;NetPacket
1564731646,966641; 40;0 ;NetPacket
1564731647,524056; 161;0 ;NetPacket
1564731651,187025; 40;0 ;NetPacket
1564731651,1875; 40;0 ;NetPacket
1564731651,187634; 40;0 ;NetPacket
1564731651,189087; 145;0 ;NetPacket
1564731655,353689; 40;0 ;NetPacket
1564731655,401802; 40;0 ;NetPacket
1564731663,643107; 40;0 ;NetPacket
1564731663,643405; 40;0 ;NetPacket
1564731663,644162; 40;0 ;NetPacket
1564731665,348771; 145;0 ;NetPacket
1564731678,864356; 40;0 ;NetPacket
1564731678,865169; 40;0 ;NetPacket
1564731678,86585; 193;0 ;NetPacket
1564731678,999079; 40;0 ;NetPacket
1564731724,112919; 129;0 ;NetPacket
1564731724,203371; 40;0 ;NetPacket
1564731724,203509; 40;0 ;NetPacket
1564731734,098425; 145;0 ;NetPacket
1564731769,120115; 129;0 ;NetPacket
1564731769,210473; 40;0 ;NetPacket
1564731769,211182; 129;0 ;NetPacket
1564731814,116481; 129;0 ;NetPacket
1564731814,249698; 40;0 ;NetPacket
1564731829,099418; 129;0 ;NetPacket
1564731829,189716; 40;0 ;NetPacket
1564731829,189838; 40;0 ;NetPacket
1564731830,191451; 225;0 ;NetPacket
1564731830,192126; 145;0 ;NetPacket
1564731830,293402; 40;0 ;NetPacket
1564731830,398211; 40;0 ;NetPacket
1564731830,398273; 40;0 ;NetPacket
1564731840,098827; 145;0 ;NetPacket
1564731840,188881; 40;0 ;NetPacket
1564731840,299254; 129;0 ;NetPacket
1564731874,112741; 129;0 ;NetPacket
1564731874,206569; 40;0 ;NetPacket
1564731874,206692; 40;0 ;NetPacket
1564731874,207531; 177;0 ;NetPacket
1564731875,209307; 129;0 ;NetPacket
1564731875,209996; 145;0 ;NetPacket
1564731875,353889; 40;0 ;NetPacket
1564731875,406639; 40;0 ;NetPacket
1564731875,407394; 209;0 ;NetPacket
1564731875,553728; 40;0 ;NetPacket
1564731885,098752; 129;0 ;NetPacket
1564731897,929301; 1500;0 ;NetPacket
1564731897,929369; 1500;0 ;NetPacket
1564731897,929395; 1500;0 ;NetPacket
1564731897,929437; 1500;0 ;NetPacket
1564731897,929473; 1500;0 ;NetPacket
1564731897,929528; 1500;0 ;NetPacket
1564731897,929597; 1500;0 ;NetPacket
1564731897,929624; 1500;0 ;NetPacket
1564731897,929646; 1500;0 ;NetPacket
1564731897,929682; 1500;0 ;NetPacket
1564731897,929714; 1500;0 ;NetPacket
1564731897,929746; 1500;0 ;NetPacket
1564731897,929779; 1500;0 ;NetPacket
1564731897,92981; 1500;0 ;NetPacket
1564731897,929842; 1500;0 ;NetPacket
1564731897,929875; 1500;0 ;NetPacket
1564731897,929907; 1500;0 ;NetPacket
1564731897,929939; 1500;0 ;NetPacket
1564731897,929971; 1500;0 ;NetPacket
1564731897,930003; 1500;0 ;NetPacket
1564731897,930035; 1500;0 ;NetPacket
1564731897,930069; 1500;0 ;NetPacket
1564731897,9301; 1500;0 ;NetPacket
1564731897,930133; 1500;0 ;NetPacket
1564731897,930164; 1500;0 ;NetPacket
1564731897,930196; 1500;0 ;NetPacket
1564731897,930228; 1500;0 ;NetPacket
1564731897,93026; 1500;0 ;NetPacket
1564731897,930292; 1500;0 ;NetPacket
1564731897,930325; 1500;0 ;NetPacket
1564731897,930357; 1500;0 ;NetPacket
1564731897,930389; 1500;0 ;NetPacket
1564731897,930421; 1500;0 ;NetPacket
1564731897,930452; 1500;0 ;NetPacket
1564731897,930485; 1500;0 ;NetPacket
1564731897,930517; 1500;0 ;NetPacket
1564731897,93055; 1500;0 ;NetPacket
1564731897,930582; 1500;0 ;NetPacket
1564731897,930614; 1500;0 ;NetPacket
1564731897,930646; 1500;0 ;NetPacket
1564731897,930678; 1500;0 ;NetPacket
1564731897,93071; 1500;0 ;NetPacket
1564731897,930742; 1500;0 ;NetPacket
